Date,Chl_AVG,Chl_GEOM,Chl_MED,Chl_SD,Chl_N
17-Mar-1998,0.213049438737674,0.13218083864297,0.103067852556705,0.451322890367935,1957817
18-Mar-1998,0.217853215481539,0.137687558277357,0.108553394675255,0.497498901588925,1957817
19-Mar-1998,0.233104023064074,0.133138979625417,0.10220405459404,0.549815815229085,1957817
20-Mar-1998,0.196937675906761,0.126583934606172,0.101472921669483,0.4659656487557,1957817
21-Mar-1998,0.213246411260223,0.123298529383641,0.0937793627381325,0.531360553169271,1957817
22-Mar-1998,0.176594778559229,0.119999846393294,0.0985877141356468,0.41425016261638,1957817
23-Mar-1998,0.182307364696788,0.122381241048851,0.100303538143635,0.4306883338671,1957817
24-Mar-1998,0.175737227010932,0.117297754559043,0.1013058796525,0.370921357079668,1957817
25-Mar-1998,0.18479425773064,0.11886711937442,0.0985282585024834,0.415718293441713,1957817
26-Mar-1998,0.201108111040865,0.130599953571198,0.114817082881927,0.462252479526659,1957817
27-Mar-1998,0.182126378847784,0.117790905903894,0.101464882493019,0.4078905781171,1957817
28-Mar-1998,0.190077916093098,0.12923146503737,0.111018046736717,0.387284914643759,1957817
29-Mar-1998,0.176781774363244,0.121447713458921,0.102719821035862,0.334254314772223,1957817
30-Mar-1998,0.176194102781015,0.12118059144461,0.105912998318672,0.346591541487167,1957817
31-Mar-1998,0.173605926746029,0.119757488455734,0.102550268173218,0.348215899947461,1957817
01-Apr-1998,0.17083865657233,0.116121871407278,0.0976927727460861,0.374114532245008,1957817
02-Apr-1998,0.169699244303038,0.116264211530676,0.0971423834562302,0.373365254756097,1957817
03-Apr-1998,0.165166256904202,0.107764411335865,0.0902315452694893,0.386348252134255,1957817
04-Apr-1998,0.165667089998953,0.111277371439024,0.097221665084362,0.37862882977678,1957817
05-Apr-1998,0.163732284196785,0.103972776152597,0.0880845338106155,0.417528220674626,1957817
06-Apr-1998,0.156552147906066,0.103504461989224,0.0874680802226067,0.35222209283692,1957817
07-Apr-1998,0.146507629455139,0.0926572417341374,0.0787307471036911,0.336952093989932,1957817
08-Apr-1998,0.149760169294284,0.0928452291037789,0.0839647874236107,0.354159694885689,1957817
09-Apr-1998,0.132257219294736,0.0822924720462263,0.0734312981367111,0.311749819836773,1957817
10-Apr-1998,0.137777169548906,0.0826845841904016,0.0744810476899147,0.318440687886802,1957817
11-Apr-1998,0.14766146370576,0.0886100310460177,0.0768329501152039,0.395730399634433,1957817
12-Apr-1998,0.151158695100636,0.0913184614619242,0.0815295577049255,0.377468454087994,1957817
13-Apr-1998,0.146315163203543,0.0855857390353806,0.073612317442894,0.42516437464359,1957817
14-Apr-1998,0.147179561077689,0.081920695537207,0.066385917365551,0.4032108685104,1957817
15-Apr-1998,0.166441953745437,0.0920542267255397,0.076737180352211,0.459306435665933,1957817
16-Apr-1998,0.144674292248355,0.0835702592040904,0.0703754276037216,0.351409670714146,1957817
17-Apr-1998,0.160891437016287,0.0874404623085485,0.0712275356054306,0.386123149714903,1957817
18-Apr-1998,0.17854307200983,0.087216979728834,0.0684151276946068,0.598381711723181,1957817
19-Apr-1998,0.182890168801948,0.0799396915402025,0.0632907673716545,0.804872542292629,1957817
20-Apr-1998,0.173194897179266,0.0749403828232905,0.0573799721896648,0.862204464284192,1957817
21-Apr-1998,0.182806501941222,0.0753751496241157,0.0568762049078941,0.716231372139256,1957817
22-Apr-1998,0.162464415614503,0.0752530063069019,0.0574936605989933,0.497720114793676,1957817
23-Apr-1998,0.162025076381308,0.079296314178512,0.0668130144476891,0.470554119265585,1957817
24-Apr-1998,0.161466166970586,0.083456022789018,0.0679412335157394,0.467197048164046,1957817
25-Apr-1998,0.15323649200972,0.0799558135567685,0.0632709488272667,0.473588817704595,1957817
26-Apr-1998,0.156062779020376,0.0814633680977133,0.0655131191015244,0.47138709226897,1957817
27-Apr-1998,0.162521153746846,0.0872430700993193,0.0698015242815018,0.539251770525731,1957817
28-Apr-1998,0.166116708589592,0.0861046106614158,0.0693927630782127,0.513059232364498,1957817
29-Apr-1998,0.154469358034058,0.0810347280483413,0.0670101568102837,0.645243358000458,1957817
30-Apr-1998,0.148812029789947,0.0727977448376048,0.0620456710457802,0.561080543282207,1957817
01-May-1998,0.155223185889289,0.0725284327489219,0.0598474927246571,0.544224916626566,1957817
02-May-1998,0.143006552181183,0.0735187967210739,0.0620841905474663,0.501701742265137,1957817
03-May-1998,0.140576522913504,0.0719135350228171,0.0615726970136166,0.468161288247711,1957817
04-May-1998,0.153448137203802,0.0806964459909247,0.0735596045851707,0.533238216491637,1957817
05-May-1998,0.16352698167248,0.0764013811705656,0.0655375793576241,0.579863833561239,1957817
06-May-1998,0.182380182986259,0.0813906859309015,0.0711021423339844,0.905854690413381,1957817
07-May-1998,0.172970920094174,0.0824645302694102,0.0700657814741135,0.592824302572928,1957817
08-May-1998,0.227177634092408,0.0791066852265837,0.0663382634520531,2.10427220654299,1957817
09-May-1998,0.204398247260372,0.0787872375755987,0.0634698495268822,1.52829726578541,1957817
10-May-1998,0.222522076199096,0.0720301799785275,0.0571331642568111,2.35152007157508,1957817
11-May-1998,0.169333677624496,0.0710840435481072,0.0589859075844288,1.37979961913537,1957817
12-May-1998,0.198364424087211,0.0672478925162083,0.0554608292877674,2.1353858185792,1957817
13-May-1998,0.166268067348872,0.0701543737061997,0.0587952919304371,1.23545072256464,1957817
14-May-1998,0.133650607442945,0.0691918194529857,0.0593232028186321,0.609492377367945,1957817
15-May-1998,0.147308811408649,0.0615759534833064,0.0518511086702347,0.990288306211417,1957817
16-May-1998,0.133139909637545,0.068565926667559,0.0597258396446705,0.594051115542691,1957817
17-May-1998,0.148539198753527,0.063760429778351,0.0541580729186535,0.946925283719216,1957817
18-May-1998,0.12100753292947,0.0674194887573167,0.0605813376605511,0.488039799851203,1957817
19-May-1998,0.109731624945167,0.0632254105647592,0.0541101060807705,0.37800986102584,1957817
20-May-1998,0.125804548833008,0.0627763282422638,0.0527690127491951,0.587659387184204,1957817
21-May-1998,0.134364327348856,0.0644956601028337,0.0542541481554508,0.745697462839806,1957817
22-May-1998,0.129163921219054,0.0679408119956098,0.0564481057226658,0.568646991282824,1957817
23-May-1998,0.13247190983178,0.0695870232153913,0.0595371313393116,0.685828404673314,1957817
24-May-1998,0.127403129068814,0.0691629671271378,0.0606867223978043,0.56440677861909,1957817
25-May-1998,0.120562482259507,0.0729179323610601,0.065682053565979,0.391570202490624,1957817
26-May-1998,0.126927982726695,0.0738990444092707,0.0655220746994019,0.481745836411884,1957817
27-May-1998,0.112724828273964,0.0700006065650168,0.0619382336735725,0.372825541627931,1957817
28-May-1998,0.115112919786088,0.0705505042511294,0.0627822726964951,0.381882612452108,1957817
29-May-1998,0.113626552315057,0.070763543480271,0.0644846335053444,0.355867446700882,1957817
30-May-1998,0.124328133654494,0.07363694411241,0.0648322775959969,0.444295038594961,1957817
31-May-1998,0.119872288678322,0.0665996019934991,0.0573145970702171,0.535247454770295,1957817
01-Jun-1998,0.136521018530677,0.0637658172440711,0.0547420047223568,0.817983554904885,1957817
02-Jun-1998,0.129806184171671,0.0609360995878477,0.0550508350133896,0.726426895881114,1957817
03-Jun-1998,0.162072049199653,0.0657280194371913,0.0557366758584976,1.00475450939756,1957817
04-Jun-1998,0.146451249674817,0.0611303433319905,0.0554948970675468,0.759433595809263,1957817
05-Jun-1998,0.146969316826201,0.0635582968036266,0.0577416941523552,0.850824100482878,1957817
06-Jun-1998,0.127647276387775,0.0604477487590326,0.0564190484583378,0.610219597038976,1957817
07-Jun-1998,0.115291507347061,0.0613467428716075,0.0567495636641979,0.506866737533472,1957817
08-Jun-1998,0.108091052347576,0.0579092240426318,0.054194238036871,0.44840068390191,1957817
09-Jun-1998,0.113030911058801,0.0578477087845103,0.0523240529000759,0.884067449161328,1957817
10-Jun-1998,0.128968339233138,0.0594649195625352,0.0524791926145554,1.15984534304769,1957817
11-Jun-1998,0.115668295590214,0.0583451667869983,0.0528743639588356,0.737337000700387,1957817
12-Jun-1998,0.124994176932284,0.0611465897813484,0.0547027885913849,0.777206240408026,1957817
13-Jun-1998,0.112189513699312,0.0585893630641447,0.0521288588643074,0.527869751049113,1957817
14-Jun-1998,0.108415028510285,0.0538706418354421,0.0463392101228237,0.53945914325198,1957817
15-Jun-1998,0.102977081642507,0.0535935062570733,0.0460503995418549,0.490193747649579,1957817
16-Jun-1998,0.102260564916889,0.0527211527384153,0.0468717664480209,0.48029068731671,1957817
17-Jun-1998,0.0940934626837551,0.0482275469562398,0.0405975766479969,0.45296448716324,1957817
18-Jun-1998,0.0904481202320047,0.0513072384837673,0.0458344519138336,0.366418563934481,1957817
19-Jun-1998,0.104910275945494,0.0566081995662308,0.0497025139629841,0.470404687557251,1957817
20-Jun-1998,0.0914240328367372,0.0520341974396847,0.0451800115406513,0.366843722438011,1957817
21-Jun-1998,0.105176539345699,0.0526628549279877,0.0456837676465511,0.556743872283578,1957817
22-Jun-1998,0.104059876355403,0.0526404536441766,0.0457401424646378,0.520024394646907,1957817
23-Jun-1998,0.117350215908964,0.0537615035770399,0.0489013865590096,0.679315116799708,1957817
24-Jun-1998,0.107113704224831,0.0497378957292113,0.0484556667506695,0.647454331799378,1957817
25-Jun-1998,0.111548538952692,0.0511674318668043,0.0485008172690868,0.685176506397002,1957817
26-Jun-1998,0.115262496876516,0.0498844697118678,0.0465079769492149,0.796379836116074,1957817
27-Jun-1998,0.105503551845682,0.048345830154255,0.0451174527406693,0.609465623716024,1957817
28-Jun-1998,0.110437256090193,0.0498660582325062,0.0463464222848415,0.66374455795443,1957817
29-Jun-1998,0.100200877779808,0.0488981576002815,0.0492608360946178,0.530140814724557,1957817
30-Jun-1998,0.102576327367648,0.0498527818589337,0.0481441617012024,0.51689975355218,1957817
01-Jul-1998,NaN,NaN,NaN,NaN,0
02-Jul-1998,0.116794435737342,0.0541613946841495,0.05057567730546,0.680111629473982,1957817
03-Jul-1998,0.115513211680196,0.0562976588316092,0.0540793873369694,0.691188391911665,1957817
04-Jul-1998,0.139832918128085,0.0585642976034849,0.0519047491252422,0.878486915036127,1957817
05-Jul-1998,0.113466649416427,0.0509290898841348,0.0463654473423958,0.608967384029143,1957817
06-Jul-1998,0.108700728668288,0.0498330057667632,0.0434924550354481,0.674713084809851,1957817
07-Jul-1998,0.114819583603015,0.053693538850239,0.0473292283713818,0.682854407552011,1957817
08-Jul-1998,0.111471294457526,0.0582814924767938,0.0525884665548801,0.53726020525964,1957817
09-Jul-1998,0.110201924974519,0.0532205792706182,0.0484506525099277,0.547196118781208,1957817
10-Jul-1998,NaN,NaN,NaN,NaN,0
11-Jul-1998,0.10810610033792,0.0500761538452657,0.0436278656125069,0.566745608535699,1957817
12-Jul-1998,0.102680830627408,0.0486496610110045,0.0446342714130878,0.515759342707654,1957817
13-Jul-1998,0.0987370077337859,0.0488350293164728,0.0440957322716713,0.470651398810476,1957817
14-Jul-1998,0.0997941034724219,0.0495982993407608,0.0447103194892406,0.604569937297139,1957817
15-Jul-1998,0.101569154426968,0.047978915929724,0.044409167021513,0.629650471520417,1957817
16-Jul-1998,0.0908888472418646,0.0479060621581305,0.043549794703722,0.559971807776737,1957817
17-Jul-1998,0.087000351344972,0.044022653669309,0.0388343036174774,0.470754985199678,1957817
18-Jul-1998,0.0895810327819632,0.0488802622123826,0.041448563337326,0.425418088827486,1957817
19-Jul-1998,0.0924868401674173,0.0484471159451619,0.0423737019300461,0.501370716207519,1957817
20-Jul-1998,0.0898834288107062,0.0471481005928438,0.0434526950120926,0.443339495005772,1957817
21-Jul-1998,0.0896216226324502,0.048695491364456,0.0449016280472279,0.480115401288717,1957817
22-Jul-1998,0.090936225251433,0.0478997647494272,0.0442309305071831,0.509122221575311,1957817
23-Jul-1998,0.0934530976660953,0.0498495926519817,0.0470023676753044,0.601365282635022,1957817
24-Jul-1998,0.105059474430591,0.0497703880054461,0.0461570546030998,0.831234426087403,1957817
25-Jul-1998,0.104609324644342,0.0539732022103172,0.0505402460694313,0.78615103014746,1957817
26-Jul-1998,0.0986158105605087,0.0501637700297301,0.0443657077848911,0.687494392738372,1957817
27-Jul-1998,0.097495443126056,0.0508752472417185,0.0468616299331188,0.580927698630196,1957817
28-Jul-1998,0.119267115327018,0.052397516738217,0.0469173565506935,0.969275771769882,1957817
29-Jul-1998,0.107051915995969,0.0502654573735874,0.046356625854969,0.826601669845503,1957817
30-Jul-1998,0.0974396452625352,0.049845318993498,0.0438993610441685,0.542295037043648,1957817
31-Jul-1998,0.107019543399149,0.0528742362648882,0.046383086591959,0.597923578309379,1957817
01-Aug-1998,0.104611767887761,0.0559061721130283,0.0478771403431892,0.55182029110466,1957817
02-Aug-1998,0.120055261568985,0.0584438306575979,0.0511476658284664,0.669931905400341,1957817
03-Aug-1998,0.10334718739585,0.0526990890690505,0.0468154475092888,0.59780662870019,1957817
04-Aug-1998,0.122070714781504,0.054138645666866,0.0481697656214237,0.862539808385995,1957817
05-Aug-1998,0.104445190097951,0.0566922668123413,0.0496735870838165,0.578026955950672,1957817
06-Aug-1998,0.106990308471266,0.0604966146523989,0.0552454590797424,0.529539893291762,1957817
07-Aug-1998,0.0983821374718959,0.0582807409450755,0.0548245161771774,0.45653931791462,1957817
08-Aug-1998,0.104269664529434,0.0619293794118466,0.0559576824307442,0.51613937675343,1957817
09-Aug-1998,0.105080033685198,0.0580750046636771,0.0548865832388401,0.472132742818279,1957817
10-Aug-1998,0.106612998322017,0.0593198916271218,0.058300107717514,0.521871728946493,1957817
11-Aug-1998,0.111374900695793,0.0596336285166766,0.0579963028430939,0.52549859279032,1957817
12-Aug-1998,0.105646226335477,0.0595017119188758,0.0567129366099834,0.546013720674108,1957817
13-Aug-1998,0.121604208391718,0.0592591743064355,0.0554861836135387,0.709858435654395,1957817
14-Aug-1998,0.10366786406227,0.056153630607098,0.0515552349388599,0.509154069553422,1957817
15-Aug-1998,0.128275975181291,0.0569795042991132,0.0512853264808655,0.874206365550161,1957817
16-Aug-1998,0.120665860799947,0.0531381737866566,0.0492186285555363,0.822954229026502,1957817
17-Aug-1998,0.131220300576329,0.0547142904569214,0.0505709163844585,0.982895702142363,1957817
18-Aug-1998,0.120875655462342,0.0573569505664594,0.0535032413899899,0.73668075500521,1957817
19-Aug-1998,0.117374947474416,0.0548562018603529,0.0500005036592484,0.747675387873639,1957817
20-Aug-1998,0.11710172736816,0.0517971715881435,0.04758146032691,0.757950596353246,1957817
21-Aug-1998,0.110471592640749,0.0522575224685993,0.0470756404101849,0.684544453445967,1957817
22-Aug-1998,0.103382162682601,0.0468911008077129,0.0421699844300747,0.669329127748253,1957817
23-Aug-1998,0.0941884228364434,0.0464474950801362,0.0416999757289886,0.555787782621065,1957817
24-Aug-1998,0.106415139282293,0.0455445660474695,0.0388857908546925,0.744389538509901,1957817
25-Aug-1998,0.0939005703504011,0.0442839663967767,0.0400561206042767,0.580811453516003,1957817
26-Aug-1998,0.104524535319926,0.0467904772905429,0.040714755654335,0.681182477981735,1957817
27-Aug-1998,0.101534645861355,0.0491007240309412,0.043512836098671,0.618139270248197,1957817
28-Aug-1998,0.109040563358185,0.0513962439702767,0.0447190478444099,0.656983900105024,1957817
29-Aug-1998,0.104007472146199,0.0502186207088924,0.0471178255975246,0.560222427677413,1957817
30-Aug-1998,0.102324201154428,0.047460457046738,0.0408769696950912,0.590140616094681,1957817
31-Aug-1998,0.110523487617023,0.0513670422439218,0.045854926109314,0.610744278655439,1957817
01-Sep-1998,0.101534836061501,0.047909891194518,0.0430890098214149,0.593220238859649,1957817
02-Sep-1998,0.10715144511837,0.0537900980045087,0.0500362552702427,0.50825210756327,1957817
03-Sep-1998,0.110790301946183,0.0552512696509044,0.0506509616971016,0.521956712340161,1957817
04-Sep-1998,0.106615473046739,0.0558774754480043,0.0512842573225498,0.50764915289656,1957817
05-Sep-1998,0.103900043481169,0.0531198651705631,0.0473114848136902,0.49671371272145,1957817
06-Sep-1998,0.108820606131695,0.0543012890754638,0.04738824442029,0.556044017164161,1957817
07-Sep-1998,0.103113573740321,0.0491883615096271,0.0449159778654575,0.558047460801188,1957817
08-Sep-1998,0.102569717359886,0.0535879474863924,0.0481392592191696,0.511192317628842,1957817
09-Sep-1998,0.103667854052476,0.0510016375570805,0.0461179092526436,0.525671481398751,1957817
10-Sep-1998,0.105658706003049,0.0512137219348766,0.0456605106592178,0.618716595961592,1957817
11-Sep-1998,0.109893516305368,0.056689317384273,0.0504805743694305,0.559167305823875,1957817
12-Sep-1998,0.114237753403539,0.0606887296261267,0.0530889444053173,0.541418758651103,1957817
13-Sep-1998,0.118833690725525,0.0604445256086895,0.0517898015677929,0.606626302400477,1957817
14-Sep-1998,0.121865170199931,0.0579999694652901,0.0492362752556801,0.580457378716975,1957817
15-Sep-1998,0.125764136772443,0.053391391235622,0.0461307987570763,0.687495817915853,1957817
16-Sep-1998,0.11495619542509,0.0496258223653461,0.0432380437850952,0.583268926111579,1957817
17-Sep-1998,0.119951409927142,0.0517998164916542,0.0440764650702477,0.716893485229336,1957817
18-Sep-1998,0.108246432050143,0.0506657059136111,0.0447356216609478,0.50395544510189,1957817
19-Sep-1998,0.113008619333202,0.0518088686172709,0.0447643175721169,0.61057302536866,1957817
20-Sep-1998,0.116407555269852,0.0525058988311442,0.0458373725414276,0.590961892582255,1957817
21-Sep-1998,0.111144866854716,0.0538317264032924,0.0466888882219791,0.517954413253055,1957817
22-Sep-1998,0.122782614823942,0.0573071948429759,0.0494300127029419,0.645192013541802,1957817
23-Sep-1998,0.117895678759442,0.0593907754854844,0.0537471286952496,0.516636124171162,1957817
24-Sep-1998,0.126836636752176,0.0605714559803206,0.0530156791210175,0.633607036277139,1957817
25-Sep-1998,0.132532645376216,0.062239394004744,0.0538660064339638,0.635830887232968,1957817
26-Sep-1998,0.123432553045817,0.0571023837006276,0.0518290102481842,0.635949303617447,1957817
27-Sep-1998,0.119955574520779,0.0574452618216427,0.0535677932202816,0.576891627332225,1957817
28-Sep-1998,0.120815930672881,0.055317370784961,0.0497242249548435,0.652546094713977,1957817
29-Sep-1998,0.114777539059202,0.0547589681410319,0.0507338643074036,0.53807704621884,1957817
30-Sep-1998,0.110120181869381,0.0533776123472978,0.0494001433253288,0.55391660324633,1957817
01-Oct-1998,0.113913877921201,0.0533472484839306,0.0481807701289654,0.569819385017982,1957817
02-Oct-1998,0.112973428824765,0.0539618781928347,0.0483567714691162,0.523380698106752,1957817
03-Oct-1998,0.118976799317613,0.056977807092842,0.0508255958557129,0.534184966412049,1957817
04-Oct-1998,0.119711915001995,0.0554802142384263,0.0490142665803432,0.578236957533059,1957817
05-Oct-1998,0.132046583651414,0.0583557007493867,0.0513667985796928,0.738232723143072,1957817
06-Oct-1998,0.144254175642214,0.06121636403575,0.0553749762475491,0.677639520645629,1957817
07-Oct-1998,0.184410457483582,0.0637464381021525,0.056286346167326,1.18019286329573,1957817
08-Oct-1998,0.158286585377202,0.0655248228823842,0.0573361106216908,0.822609105939883,1957817
09-Oct-1998,0.14349986392133,0.0645740049402867,0.0587025992572308,0.638175089083046,1957817
10-Oct-1998,0.136844864670182,0.0621801018711342,0.0620353184640408,0.592671415557965,1957817
11-Oct-1998,0.135843407474131,0.0620372515292591,0.0583441779017448,0.660602562808426,1957817
12-Oct-1998,0.133068376916384,0.060403865027769,0.0555559657514095,0.666896616294015,1957817
13-Oct-1998,0.149751133007891,0.0661583992252129,0.0600276775658131,0.838678357644,1957817
14-Oct-1998,0.15922662997055,0.063699049972809,0.0583374053239822,0.968090204884483,1957817
15-Oct-1998,0.13882644882394,0.0608000792241371,0.0547002628445625,0.786052753931447,1957817
16-Oct-1998,0.143284122455561,0.0646648461305162,0.0562274791300297,0.757685556460642,1957817
17-Oct-1998,0.133562159435999,0.0627257022629239,0.0536770075559616,0.602700173407084,1957817
18-Oct-1998,0.146448644621741,0.0646198088147266,0.0558089837431908,0.695394800357535,1957817
19-Oct-1998,0.147564234918124,0.0643577438606689,0.0553131476044655,0.689587868871319,1957817
20-Oct-1998,0.14599310714049,0.0647606285855476,0.0543541647493839,0.681365016369713,1957817
21-Oct-1998,0.13785004628766,0.0646561895539921,0.0571147873997688,0.599868914893384,1957817
22-Oct-1998,0.175214719872598,0.0670546801506362,0.0592241361737251,1.14742303503909,1957817
23-Oct-1998,0.141982186730085,0.0670360422521925,0.0594945400953293,0.587279611130754,1957817
24-Oct-1998,0.137363620176094,0.0671109146710455,0.0570103600621223,0.609165689264343,1957817
25-Oct-1998,0.138918530848662,0.0664952885719379,0.0563497878611088,0.572935706558628,1957817
26-Oct-1998,0.142682314123691,0.0676936285610907,0.058731883764267,0.594507895128478,1957817
27-Oct-1998,0.194396979790679,0.0703537987026718,0.0589708499610424,1.15269822804765,1957817
28-Oct-1998,0.157014836529726,0.0659521214890622,0.0560195557773113,0.689159283649836,1957817
29-Oct-1998,0.170764697138425,0.0666657939010332,0.0555292256176472,0.880232648772071,1957817
